Date,Open,High,Low,Close,Adj Close,Volume
09-12-2020,198.93,100.71,159.56,145.99,146.67,91228984
10-12-2020,196.11,159.77,169.13,197.37,154.34,17964719
11-12-2020,198.48,147.87,121.59,170.65,139.56,98541543
12-12-2020,193.49,132.68,181.54,183.39,151.95,72866492
13-12-2020,199.91,167.08,134.60,165.78,152.39,127025166
14-12-2020,199.04,163.54,148.58,150.02,159.56,11700911
15-12-2020,199.78,113.23,187.96,127.17,138.86,144073606
16-12-2020,199.47,100.31,193.32,144.11,165.85,57788170
17-12-2020,196.99,124.61,120.76,140.37,120.41,92118180
18-12-2020,192.76,155.34,151.32,172.25,184.72,51467116
19-12-2020,199.83,101.15,181.33,149.43,145.71,46333652
20-12-2020,199.93,180.39,174.61,170.77,180.83,39464554
21-12-2020,173.09,132.72,156.44,123.80,163.25,12319796
22-12-2020,199.99,183.19,125.05,198.21,183.83,14580027
23-12-2020,151.00,142.11,121.63,128.56,194.96,123854911
24-12-2020,192.65,139.62,185.43,156.40,171.13,145479948
25-12-2020,192.42,141.25,191.94,123.89,127.66,125759637
26-12-2020,199.77,108.76,161.81,120.88,190.88,108987134
27-12-2020,199.82,103.14,163.56,153.02,179.00,142179830
28-12-2020,195.00,141.31,198.94,192.27,136.57,129431978
29-12-2020,199.99,141.22,171.41,190.11,120.44,54228736
30-12-2020,198.79,107.14,134.05,124.11,149.20,40520011
31-12-2020,199.91,100.22,139.59,153.42,129.35,37785054
01-01-2021,176.18,138.81,124.74,138.87,122.39,25819617
02-01-2021,199.24,111.65,164.86,192.23,163.11,103414067
03-01-2021,182.76,103.96,148.94,172.23,131.11,133917780
04-01-2021,198.95,114.92,155.08,123.80,184.44,137870599
05-01-2021,199.77,125.54,184.21,188.62,135.64,25417842
06-01-2021,197.35,113.07,128.26,152.95,122.96,20821884
07-01-2021,193.28,110.13,148.27,139.81,158.33,102365594
08-01-2021,199.24,122.47,163.11,123.79,189.19,159899367
09-01-2021,182.35,104.64,182.51,137.73,123.41,147792390
10-01-2021,171.24,118.61,127.43,181.66,161.17,37280823
11-01-2021,198.33,143.13,189.56,121.84,194.44,58127592
12-01-2021,194.11,103.11,167.12,183.46,140.05,100026449
13-01-2021,196.52,121.25,168.18,143.73,166.81,108941448
14-01-2021,198.63,112.42,167.05,154.86,134.13,104018754
15-01-2021,195.35,100.01,163.55,143.01,126.63,166499031
16-01-2021,199.47,136.46,190.65,184.56,143.97,142835072
17-01-2021,186.59,107.99,190.45,192.85,195.91,41994691
18-01-2021,199.98,115.16,196.26,170.05,134.28,93442206
19-01-2021,192.87,101.29,178.35,144.66,180.66,69916616
20-01-2021,183.14,109.67,131.17,141.36,120.30,11288413
21-01-2021,196.10,129.54,168.56,140.32,168.06,139481288
22-01-2021,189.84,105.56,143.99,127.50,177.73,37889910
23-01-2021,199.87,154.37,141.54,193.62,153.22,97008751
24-01-2021,194.90,109.07,136.97,139.56,169.51,34064438
25-01-2021,197.27,114.44,160.80,149.91,159.25,90821668
26-01-2021,189.04,111.73,131.65,139.40,146.44,90839553
27-01-2021,198.24,109.82,161.94,175.33,148.07,127419519
28-01-2021,187.93,131.21,129.32,140.71,149.72,43243025
29-01-2021,185.48,102.42,188.53,133.71,123.92,125163094
30-01-2021,197.90,106.83,157.95,144.58,122.94,147072922
31-01-2021,197.13,107.93,196.57,120.05,190.51,161323981
01-02-2021,195.10,104.85,123.97,154.13,153.00,86685190
02-02-2021,199.48,105.50,197.27,180.76,136.16,63013778
03-02-2021,199.91,138.86,136.90,149.81,199.80,158408785
04-02-2021,192.89,115.67,172.40,197.17,155.73,29301242
05-02-2021,196.08,120.99,182.61,156.20,152.84,95129684
06-02-2021,198.56,101.14,192.13,124.98,125.80,107953751
07-02-2021,198.52,105.18,194.71,143.78,180.80,21343426
08-02-2021,194.76,100.42,175.77,144.04,180.82,85832662
09-02-2021,199.18,114.03,164.41,162.78,174.59,141805634
10-02-2021,189.62,131.37,156.20,129.80,188.59,88752054
11-02-2021,199.88,116.43,168.57,185.00,151.79,146481953
12-02-2021,186.90,123.04,143.44,146.46,145.36,147098679
13-02-2021,198.46,146.35,188.90,140.58,159.96,101727604
14-02-2021,198.01,151.32,186.39,122.67,155.43,145779394
15-02-2021,199.66,105.43,150.02,171.43,184.78,87370735
16-02-2021,189.83,106.04,192.90,168.22,154.16,21261667
17-02-2021,197.20,126.67,140.79,153.20,156.57,21843320
18-02-2021,199.91,120.23,184.15,127.85,140.38,167890982
19-02-2021,199.71,108.88,166.42,145.91,180.56,83194291
20-02-2021,179.96,116.68,171.14,137.85,166.92,70657538
21-02-2021,199.73,101.61,186.72,195.37,195.15,104546688
22-02-2021,196.98,105.05,151.02,133.74,185.42,57035685
23-02-2021,190.00,108.14,183.78,132.21,158.48,120768296
24-02-2021,194.42,100.44,141.81,149.15,158.06,103741382
25-02-2021,189.77,100.98,184.95,193.87,186.49,157030519
26-02-2021,194.18,110.42,169.99,181.41,162.76,8344837
27-02-2021,190.81,103.27,127.06,126.54,183.18,91948065
28-02-2021,199.48,100.53,196.85,122.09,144.10,55322644
01-03-2021,196.96,119.11,150.71,130.24,128.94,147989537
02-03-2021,197.90,125.44,192.00,180.96,133.60,123047585
03-03-2021,199.58,109.57,161.05,133.77,153.80,30474789
04-03-2021,198.38,130.82,167.07,193.85,184.87,163688543
05-03-2021,198.60,114.37,176.93,132.53,130.03,148298412
06-03-2021,194.72,101.36,128.83,148.03,177.45,125516788
07-03-2021,199.81,109.04,198.24,143.10,189.96,38220844
08-03-2021,198.72,106.74,124.81,162.78,143.21,87223650
09-03-2021,199.30,117.69,146.25,168.79,130.07,167475097
10-03-2021,195.18,109.69,197.01,122.56,186.17,159602528
11-03-2021,200.00,134.69,158.39,154.71,121.53,13084811
12-03-2021,199.34,114.89,169.12,167.21,165.36,124384441
13-03-2021,199.96,132.66,190.51,146.03,134.23,66004466
14-03-2021,198.83,127.13,151.27,174.99,161.64,148464262
15-03-2021,199.96,126.56,134.75,136.64,183.92,169763762
16-03-2021,199.41,116.71,178.33,120.58,160.53,17999550
17-03-2021,199.96,100.53,159.02,138.07,197.74,148046930
18-03-2021,196.43,126.17,184.20,187.88,175.84,106462676
19-03-2021,199.81,128.61,133.90,124.58,163.04,89956142
20-03-2021,199.93,106.47,173.37,164.11,147.56,24317787
21-03-2021,197.98,115.36,148.79,127.57,187.46,74050889
22-03-2021,199.87,112.36,188.08,150.36,169.81,42796219
23-03-2021,199.43,101.21,155.49,147.72,131.89,169090128
24-03-2021,199.19,106.34,129.41,124.61,140.37,30183510
25-03-2021,199.49,108.04,136.00,167.74,123.55,35113389
26-03-2021,196.38,105.84,191.43,124.41,166.21,56397615
27-03-2021,199.92,108.99,180.40,159.75,139.07,144261645
28-03-2021,199.27,104.30,133.02,195.08,164.17,23160308
29-03-2021,200.00,107.63,168.47,143.34,179.82,134460890
30-03-2021,199.66,103.96,167.08,193.17,199.07,53069326
31-03-2021,197.99,109.09,134.11,162.14,128.82,31921391
01-04-2021,199.47,103.88,178.67,128.52,175.18,79982666
02-04-2021,199.84,119.95,157.69,183.36,136.23,156284444
03-04-2021,199.99,133.99,193.67,184.48,188.31,160914496
04-04-2021,181.53,104.41,172.11,198.46,132.87,28725658
05-04-2021,200.00,103.23,181.87,167.61,199.34,120372457
06-04-2021,190.26,100.66,187.80,183.10,138.63,95676278
07-04-2021,195.23,140.69,123.26,198.22,188.83,66278221
08-04-2021,194.36,104.99,158.57,122.81,143.51,20825807
09-04-2021,199.93,134.58,162.99,150.70,192.72,119991014
10-04-2021,199.94,112.64,146.49,157.58,167.89,120249725
11-04-2021,196.66,102.53,185.44,131.09,184.25,68352437
12-04-2021,199.99,116.39,154.89,128.98,176.01,162920203
13-04-2021,199.83,105.89,195.19,142.99,148.81,59814566
14-04-2021,199.94,114.86,181.36,195.22,186.56,133180472
15-04-2021,184.74,100.60,175.39,198.39,155.41,124507766
16-04-2021,199.71,112.55,171.34,138.72,183.42,58761885
17-04-2021,190.94,114.08,196.35,134.86,159.71,67414278
18-04-2021,199.26,127.06,159.40,186.46,174.69,165882116
19-04-2021,200.00,102.55,190.91,180.05,134.27,51286244
20-04-2021,199.47,123.73,140.53,138.55,140.66,95135517
21-04-2021,197.65,101.71,175.55,185.19,163.34,61863273
22-04-2021,199.99,109.47,172.92,189.56,137.85,106419398
23-04-2021,182.98,100.03,170.74,127.56,180.17,107997892
24-04-2021,179.81,109.36,192.71,188.41,158.79,56622746
25-04-2021,199.26,119.55,146.53,138.62,143.73,23992427
26-04-2021,196.69,109.48,188.84,177.54,120.76,93049964
27-04-2021,198.41,117.70,147.42,173.79,142.72,169710069
28-04-2021,198.87,118.66,186.52,135.61,152.47,17099557
29-04-2021,198.66,112.86,163.42,171.96,122.38,35012806
30-04-2021,199.98,123.08,166.61,197.69,168.25,97459502
01-05-2021,193.68,130.35,172.32,167.35,192.89,146646990
02-05-2021,199.98,125.43,155.01,190.29,179.59,66171154
03-05-2021,195.63,134.88,150.99,141.87,167.01,10882690
04-05-2021,196.23,102.41,177.73,183.72,155.20,70409032
05-05-2021,197.65,104.88,141.37,184.75,148.69,147320573
06-05-2021,190.71,120.37,197.89,163.35,191.53,127241440
07-05-2021,199.90,107.69,122.51,176.99,144.10,71242355
08-05-2021,198.06,103.52,168.49,175.82,167.78,78049174
09-05-2021,198.09,107.40,182.29,198.09,121.97,94407489
10-05-2021,196.25,113.24,138.30,148.80,181.54,75074914
11-05-2021,199.09,111.06,171.17,133.91,137.52,67689284
12-05-2021,199.21,141.02,144.06,189.83,120.47,52605097
13-05-2021,185.61,106.18,181.85,191.00,124.20,150323686
14-05-2021,199.51,122.25,152.02,193.22,180.86,124966983
15-05-2021,199.62,100.69,132.75,135.61,194.98,138789120
16-05-2021,197.64,128.75,161.86,124.74,178.84,73646638
17-05-2021,199.51,108.20,177.69,157.87,140.64,129665869
18-05-2021,199.95,100.42,131.93,136.05,167.19,14010320
19-05-2021,195.11,113.77,183.10,198.26,169.43,130570732
20-05-2021,196.12,122.62,178.89,132.26,157.11,41717310
21-05-2021,199.18,114.59,163.03,192.09,152.63,149266849
22-05-2021,199.73,149.02,183.17,173.05,121.63,79713494
23-05-2021,198.40,147.93,184.91,130.76,151.79,82235853
24-05-2021,199.31,104.10,122.75,162.16,172.07,84730884
25-05-2021,190.55,106.68,123.45,120.13,155.32,116101466
26-05-2021,199.96,101.79,147.77,172.92,131.30,104789354
27-05-2021,191.33,125.47,121.81,185.06,124.12,18133236
28-05-2021,199.24,132.65,179.45,156.65,159.25,51401614
29-05-2021,199.81,152.14,190.51,124.41,162.88,37761731
30-05-2021,199.82,139.15,122.17,180.47,124.14,23856411
31-05-2021,193.26,103.13,152.91,131.14,195.96,87627603
01-06-2021,197.88,103.96,198.96,191.68,121.70,157277552
02-06-2021,199.97,100.85,192.15,171.29,123.73,148967331
01-12-2022,199.90,100.94,188.72,151.22,183.54,79003625
02-12-2022,194.19,108.93,164.46,132.05,166.57,19059907
03-12-2022,199.92,101.46,169.46,158.93,192.47,131153344
04-12-2022,198.44,107.71,172.12,145.83,142.40,44464531
05-12-2022,190.39,125.97,174.28,169.86,183.19,137746094
06-12-2022,196.72,108.56,166.69,152.22,147.29,158139485
07-12-2022,193.35,102.22,150.24,165.78,121.30,115172517
08-12-2022,194.81,107.48,199.86,166.53,175.19,51753841
09-12-2022,191.73,107.96,188.10,168.89,129.24,112288885
10-12-2022,199.70,107.69,156.91,174.35,167.03,64096942
11-12-2022,198.40,111.74,154.12,165.95,144.20,41553629
12-12-2022,199.69,106.22,138.83,156.42,175.19,40753271
13-12-2022,199.80,156.43,186.30,197.47,126.46,82506073
14-12-2022,199.97,106.18,151.69,192.79,193.21,108024969
15-12-2022,198.98,109.19,174.66,120.72,146.43,42907700
16-12-2022,197.61,124.46,186.76,172.89,120.96,95974153
17-12-2022,199.88,100.80,131.63,179.96,184.70,60562415
18-12-2022,199.03,131.34,162.58,161.87,168.52,168605883
19-12-2022,199.93,146.23,148.82,155.66,129.18,52283704
20-12-2022,197.57,100.13,156.75,180.58,177.40,71782686
21-12-2022,200.00,101.69,156.67,190.49,135.07,12354773
22-12-2022,199.38,131.93,171.97,187.91,184.93,146140422
23-12-2022,200.00,123.18,128.55,157.28,151.12,42056150
24-12-2022,199.81,124.40,184.99,133.44,154.99,132884021
25-12-2022,199.96,142.48,140.73,134.32,123.85,42682817
26-12-2022,199.94,120.12,173.19,151.82,162.28,70509240
27-12-2022,200.00,106.34,159.51,163.77,165.02,29025643
28-12-2022,199.32,106.16,180.12,164.99,187.89,100151039
29-12-2022,199.93,102.66,177.11,181.12,152.65,95402020
30-12-2022,199.96,136.87,142.80,139.95,150.42,44788347
31-12-2022,199.04,129.37,163.97,184.07,170.51,13438939
01-01-2023,199.89,103.46,187.08,137.27,123.22,84983750
02-01-2023,199.72,112.88,152.08,125.36,149.07,117891026
03-01-2023,199.46,104.95,187.61,174.88,178.31,142300616
04-01-2023,199.56,132.75,142.25,152.39,158.86,78451673
05-01-2023,199.42,122.88,124.55,168.53,183.05,25321371
06-01-2023,199.95,105.20,159.43,141.04,157.84,100779566
07-01-2023,199.95,103.65,124.93,128.77,152.35,147896051
08-01-2023,200.00,100.16,180.78,157.86,185.35,54534049
09-01-2023,199.69,130.22,183.14,193.72,123.61,108589661
10-01-2023,198.59,139.72,127.65,188.50,154.45,116841115
11-01-2023,199.74,130.70,127.28,149.73,179.52,85516733
12-01-2023,199.91,117.38,189.92,192.14,193.18,165193724
13-01-2023,199.99,136.90,151.16,152.78,185.89,161935321
14-01-2023,194.23,102.70,181.53,168.05,134.94,122437926
15-01-2023,200.00,100.09,147.68,193.48,140.32,140802474
16-01-2023,195.25,113.37,192.58,148.20,130.30,139666506
17-01-2023,195.65,108.34,193.75,198.74,133.22,56001943
18-01-2023,195.87,100.77,193.55,161.02,196.49,39743113
19-01-2023,199.99,167.84,127.17,182.79,132.07,147989899
20-01-2023,199.99,109.20,178.05,190.34,149.25,92260219
21-01-2023,199.37,177.98,184.37,166.26,160.83,168225759
22-01-2023,200.00,110.15,199.43,188.19,149.32,53579146
23-01-2023,199.95,107.81,172.09,180.79,195.28,106692918
24-01-2023,199.98,127.43,184.70,163.54,143.29,117837323
25-01-2023,187.40,108.36,133.02,178.67,146.01,89098139
26-01-2023,199.83,100.95,128.61,162.18,168.12,63963502
27-01-2023,194.97,127.37,134.14,180.12,124.70,114728561
28-01-2023,199.60,111.36,136.97,137.31,165.58,29755052
29-01-2023,200.00,101.31,159.84,160.25,133.09,118786037
30-01-2023,199.64,100.20,179.92,188.16,144.25,29427326
31-01-2023,197.69,133.39,195.08,121.42,126.11,73543634
01-02-2023,199.99,101.42,135.60,129.31,199.13,89910138
02-02-2023,189.02,100.87,159.11,147.17,183.66,121121788
03-02-2023,186.24,109.79,152.08,121.26,163.61,20311241
04-02-2023,199.47,103.81,187.09,176.59,194.68,56843404
05-02-2023,197.08,101.73,176.87,198.21,181.61,158372678
06-02-2023,199.24,106.40,197.66,161.37,186.50,100524576
07-02-2023,199.73,119.26,126.81,167.14,188.10,64017429
08-02-2023,199.09,100.73,177.08,131.32,180.49,118266063
09-02-2023,199.99,108.52,185.46,143.38,161.46,133462831
10-02-2023,197.15,114.94,130.87,128.70,134.93,63728261
11-02-2023,199.99,101.83,199.84,166.52,179.24,151692623
12-02-2023,197.22,108.74,183.07,197.69,152.24,79816174
13-02-2023,197.17,109.54,170.26,156.39,135.09,109341106
14-02-2023,198.83,100.00,186.36,128.30,179.78,23192830
15-02-2023,197.64,128.79,163.88,196.35,140.26,34006810
16-02-2023,199.99,102.48,198.52,162.01,149.35,115387880
17-02-2023,199.82,105.53,165.75,156.54,163.16,66775206
18-02-2023,198.66,101.02,153.31,145.96,169.27,99419952
19-02-2023,197.23,105.05,123.63,183.56,197.37,71754451
20-02-2023,199.63,126.84,149.61,173.02,192.40,36368829
21-02-2023,199.60,103.22,181.64,188.65,149.67,134341592
22-02-2023,195.15,120.05,178.18,164.05,150.16,102909190
23-02-2023,199.73,104.63,158.69,130.78,180.50,50650142
24-02-2023,199.91,112.37,145.21,187.95,125.48,36895152
25-02-2023,198.51,104.36,158.74,193.10,174.24,50224262
26-02-2023,199.76,108.76,137.36,144.19,146.21,105477729
27-02-2023,200.00,117.53,156.00,160.76,155.85,43542862
28-02-2023,196.05,101.95,154.27,183.07,159.58,124443214
